id,name,popularity,album_name,release_date,duration_ms,explicit,artist_name,duration_min
1LFTKTSfPQRM3a8mOvNtnE,ethir neechal,62,ethir neechal (original motion picture soundtrack),2012-12-15,270720,False,anirudh ravichander,4.51
5G3ZjUMOlOpChRHpdlGALj,insônia,71,meu carona,2015-07-14,282697,True,hungria,4.71
0ewILojeKPTZW4KtTL9cYf,amor e fé - acústico,64,amor e fé (acústico),2024-06-16,322736,True,hungria,5.38
33DBngoXTQOhh6Tuu2K0CS,lembranças,69,lembranças,2016-08-05,270597,False,hungria,4.51
4t4V2ptzeV94uXjUS1X18F,pinxadão,67,eletrofunk raiz,2024-08-16,138466,True,mc jacaré,2.31
71dwCpTZQpjLuqnJzyGbFz,um pedido,68,um pedido,2019-07-06,211985,False,hungria,3.53
7c1OyCwBQIpyyMD7ygRxer,coração de aço,68,coração de aço,2017-08-17,244141,False,hungria,4.07
690EqxLAB2T17L08NWdGlP,zorro do asfalto,67,meu carona,2015-07-14,213864,False,hungria,3.56
0WvWerkm78lLGWfxRoF37W,provavelmente,67,provavelmente,2016-08-05,245504,False,hungria,4.09
6r6wTVl7sBndpdlzBSEYnF,lua,60,boiadeira internacional (ao vivo),2024-02-23,206538,False,ana castela,3.44
3IkioRZMVdFpf7tbeBYg8O,eu sou brasileiro,57,virou verão,2025-07-02,278352,False,hungria,4.64
39SR5nE6T0eVEKluZvKksa,switches,30,seventeen,2023-09-14,144179,True,hopout shawn,2.4
4f0IyhmSKpVIiLkPykZFjg,got off,30,seventeen,2023-09-14,126315,True,hopout shawn,2.11
5Y39ZzJWQYg8a3uPouWYV3,famous animal,29,seventeen,2023-09-14,139223,True,hopout shawn,2.32
6blmFEkbwsBi3afjLm9gBx,in da club,28,in da club,2024-03-28,147504,True,hopout shawn,2.46
3XJitas5C1qElbTc2Yka2h,make it,28,make it,2022-08-21,154392,True,hopout shawn,2.57
4xRfrdTLFLaRDOGJOCihiC,2023,27,2023,2023-06-03,147692,True,hopout shawn,2.46
5KTq9FTzWoN7zp3sPSHz8L,224,27,224,2023-03-21,138039,True,hopout shawn,2.3
0U8ygIW5dvgAo8WiYEkCK2,pole,27,2023,2023-06-03,118972,True,hopout shawn,1.98
6uT7jbs1ycTZIKmLkiDyhY,pose,23,seventeen,2023-09-14,180024,True,hopout shawn,3.0
38betCsQF76OUBANX9YWo7,srt (feat. action pack),25,srt (feat. action pack),2023-03-08,163137,True,hopout shawn,2.72
1AYu3qfnb0Z4QJon1e5Gi0,time out,44,hoppa and friends 2,2020-04-08,165542,True,dj hoppa,2.76
37WCILZvK53WnOWyU8FgpT,bad intentions,41,bad intentions,2024-12-27,172421,True,marley b.,2.87
72G6gGoETkoNLzwfXG5dsq,by the pound,40,stoney point 3,2021-05-11,196998,True,demrick,3.28
4r6ITan3V8me1nS0b1sinP,keep being you,35,hoppa and friends 3,2023-10-27,174269,True,dj hoppa,2.9
3LhcZzV7gLX5lZZeL0dyXH,tomorrow,35,tomorrow,2021-12-31,177882,True,grieves,2.96
6wq16sVJRuCsVhePT9oDUD,outlaws,32,dizzyland,2022-04-15,223274,True,dizzy wright,3.72
6B9FN2JxgXv7we62NVUGTP,hoppa's cypher,35,hoppa and friends,2015-03-31,262001,True,dj hoppa,4.37
3bXUEuVG1SZX69Kt88yzIh,the problem,34,the problem,2024-06-12,185294,True,k.a.a.n.,3.09
5rOJJnsDp1spwjiclBsqvS,free thought,33,free thought,2025-07-03,152000,True,kail problems,2.53
0NTuU9JZH0ynmCr63rtZVw,headspace,31,headspace,2018-01-03,161582,True,gavlyn,2.69
4SnmBnw3mdLqCtQmJVkddu,harambe,39,o mang reloaded,2004-05-15,270720,False,hhp,4.51
5T8sSdqKOqgndZHV0IaIfk,tswaka,37,o mang reloaded,2004-05-15,277106,False,hhp,4.62
7nP4tPqXGfFMIfxESPSAQQ,bosso,37,motswafrika,2011-01-01,316626,False,hhp,5.28
4ARhphWyNmYbFAK6AnVZHq,music & lights,33,jabulani,2010-01-01,260773,False,p.j. powers,4.35
6lQhijBvJoX0SrVw8eYJEt,let me be,36,yba 2 nw,2005-09-13,264026,False,hhp,4.4
4OFBL8MNbPki6I7tLd0ftN,wamo tseba m'tho,32,dumela,2009-01-01,294800,False,hhp,4.91
7nB2dYgme42526qNsYAAq2,see,29,yba 2 nw,2005-09-13,288586,False,hhp,4.81
7IChffEIAjzJddXsfbxloc,mpitse,24,acceptance speech re-written,2008-01-01,227230,False,hhp,3.79
1AeXPBwBGgaifDobmsRvHG,go diragalang,27,maf-town,2001-02-02,269760,False,hhp,4.5
3lezM63RxBCkUiOSKDHGro,jabba,27,yba 2 nw,2005-09-13,317626,False,hhp,5.29
5iwb1WS80jfAOLtvBczKNV,99 problems,0,born black,2020-04-09,167839,False,billy bi$hop,2.8
7qnFaE9i0nrMgrMYGdGUeu,fk12,0,born black,2020-04-09,132723,True,billy bi$hop,2.21
7lWruzwKNMUEuvbKHdY8qK,quiero (terrateniente),30,"hip hop peruano mas na : mixtape, vol. 2",2017-06-15,183432,False,hip hop peruano mas na,3.06
0YnU7qf9ZBGfTk2PoHZkLN,rejaladito,25,sancocho,2018-07-25,205938,False,hip hop peruano mas na,3.43
5g1ZJBYRzypw8yscFwaFTk,primeros pasos,17,"hip hop peruano mas na: mixtape, vol. 1",2023-09-12,229160,False,hip hop peruano mas na,3.82
1ztPOG5RIUXF8z0EFltFh6,posdata mi amor,19,sancocho,2018-07-25,183562,True,hip hop peruano mas na,3.06
2eqXh2ldu5pBXE6frpjOvB,el sonido de la calle,17,"hip hop peruano mas na: mixtape, vol. 1",2023-09-12,223570,False,hip hop peruano mas na,3.73
5GPMzrfc5U7kU7qCB0kzt2,kaykunapi,16,"hip hop peruano mas na : mixtape, vol. 2",2017-06-15,162613,True,hip hop peruano mas na,2.71
3RkcGx9bw243MmxAALe9h5,imposible olvidarte,11,imposible olvidarte,2018-02-11,226116,True,terrateniente,3.77
4eRb5dB9GoNF0NZC8Edkkp,pretendí,11,"hip hop peruano mas na: mixtape, vol. 1",2023-09-12,234045,False,hip hop peruano mas na,3.9
1qMxnrQIA4gueL0LlfXWBy,samba del adiós,10,"hip hop peruano mas na : mixtape, vol. 2",2017-06-15,223139,True,hip hop peruano mas na,3.72
4NzD47R6eoiIoIbLbdQh1H,tal vez,9,"hip hop peruano mas na : mixtape, vol. 2",2017-06-15,171521,False,hip hop peruano mas na,2.86
